last_updated_epoch,temperature_celsius,temperature_fahrenheit,wind_mph,wind_kph,wind_degree,wind_direction,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feels_like_celsius,feels_like_fahrenheit,visibility_km,visibility_miles,uv_index,gust_mph,gust_kph,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10,air_quality_us-epa-index,air_quality_gb-defra-index,country,location_name,region,latitude,longitude,timezone,last_updated
1693000103,30,86,15,24.1,240,WSW,1008,29.77,0,0,70,50,32,89.5,4,2,8,10.7,17.3,212,23.3,9.3,32,12.1,21.3,1,2,India,Kheda,Gujarat,22.75,72.68,Asia/Kolkata,8/29/23 10:45
1693000104,28.3,82.9,8.7,14,219,SW,1009,29.8,0.1,0,71,80,31.6,88.9,10,6,6,11,17.6,173.6,34.7,0.2,0.3,9.9,17.6,1,1,India,Dadra,Dadra and Nagar Haveli,20.32,72.97,Asia/Kolkata,8/29/23 10:45
1693000105,33,91.4,8.1,13,300,WNW,1007,29.74,0.2,0.01,63,50,40.9,105.7,6,3,7,9.8,15.8,333.8,73,4,5.7,22.8,27.5,2,2,India,Krishna,Andhra Pradesh,16.17,81.13,Asia/Kolkata,8/29/23 10:45
1693000106,33.8,92.8,9.6,15.5,310,NW,1006,29.71,0,0,44,6,36.8,98.2,10,6,8,11.2,18,377.2,105.9,8.4,23.4,60,65.2,3,8,India,East Godavari,Andhra Pradesh,16.93,82.22,Asia/Kolkata,8/29/23 10:45
1693000107,32,89.6,2.2,3.6,175,S,1006,29.71,0,0,54,27,35.9,96.6,10,6,8,2,3.2,280.4,100.1,1.7,5.4,33.7,38.8,2,3,India,Visakhapatnam,Andhra Pradesh,17.7,83.3,Asia/Kolkata,8/29/23 10:45
1693000108,35.3,95.5,15.4,24.8,306,NW,1007,29.73,0.1,0,40,88,38.7,101.7,10,6,8,18.8,30.2,220.3,38.3,4.7,6.4,8.2,10.8,1,1,India,Nellore,Andhra Pradesh,14.43,79.97,Asia/Kolkata,8/29/23 10:45
1693000109,32.2,90,10.5,16.9,302,WNW,1009,29.78,0,0,48,45,34.7,94.5,10,6,8,12.1,19.4,201.9,23.6,1.8,0.7,1.3,2.7,1,1,India,Chittoor,Andhra Pradesh,13.2,79.12,Asia/Kolkata,8/29/23 10:45
1693000110,32.7,90.9,8.5,13.7,331,NNW,1006,29.7,0,0,51,6,36.5,97.7,10,6,8,10.1,16.2,267,78,1.3,1.3,23.3,27.3,2,2,India,Srikakulam,Andhra Pradesh,18.3,83.9,Asia/Kolkata,8/29/23 10:45
1693000111,30.9,87.6,11.2,18,301,WNW,1009,29.79,0,0,50,34,33,91.4,10,6,8,13,20.9,203.6,32.5,1.5,0.5,2.7,5.1,1,1,India,Kurnool,Andhra Pradesh,15.83,78.05,Asia/Kolkata,8/29/23 10:45
1693000112,33,91.4,8.1,13,300,WNW,1007,29.74,0,0,63,50,37.5,99.6,6,3,8,8.9,14.4,257,74.4,2.3,5.9,16.6,19.5,2,2,India,Guntur,Andhra Pradesh,16.3,80.45,Asia/Kolkata,8/29/23 10:45
1693000113,33.3,91.9,3.4,5.4,334,NNW,1006,29.7,0,0,46,14,36.3,97.3,10,6,8,3.8,6.1,263.7,89.4,1.5,3.5,33.6,38,2,3,India,Vizianagaram,Andhra Pradesh,18.12,83.42,Asia/Kolkata,8/29/23 10:45
1693000114,31,87.8,11.2,18,304,NW,1009,29.8,0,0,45,8,32.2,90,10,6,8,13,20.9,183.6,30.4,1.7,1.7,1.6,3.3,1,1,India,Anantapur,Andhra Pradesh,14.68,77.6,Asia/Kolkata,8/29/23 10:45
1693000115,33,91.4,8.1,13,300,WNW,1007,29.74,0,0,63,50,38.1,100.5,6,3,8,10.5,16.9,340.5,86.6,2.1,5.3,36.5,42.1,2,4,India,West Godavari,Andhra Pradesh,16.7,81.1,Asia/Kolkata,8/29/23 10:45
1693000116,32,89.6,16.1,25.9,320,NW,1009,29.8,0,0,49,25,33.7,92.7,6,3,8,15,24.1,198.6,28.3,3.9,5,4,6,1,1,India,Kadapa,Andhra Pradesh,14.47,78.82,Asia/Kolkata,8/29/23 10:45
1693000117,33,91.4,6.9,11.2,325,NW,1005,29.67,0,0,47,15,36.2,97.2,10,6,8,8.1,13,247,78,2.6,10,42.9,53.6,3,5,India,Jamtara,Jharkhand,23.95,86.8,Asia/Kolkata,8/29/23 10:45
1693000118,34,93.2,4.3,6.8,340,NNW,1005,29.68,0,0,53,25,39.8,103.6,3.5,2,8,4.7,7.6,270.4,79.4,3,5.8,42.6,51.3,3,5,India,Saraikela,Jharkhand,22.72,85.95,Asia/Kolkata,8/29/23 10:45
1693000119,32,89.6,4.3,6.8,270,W,1007,29.74,0,0,67,50,34.9,94.8,4,2,8,6.7,10.8,220.3,66.5,0.6,3,13.8,16.8,1,2,India,Simdega,Jharkhand,22.62,84.52,Asia/Kolkata,8/29/23 10:45
1693000120,30.9,87.6,7.6,12.2,279,W,1006,29.71,0,0,56,15,33.9,93,10,6,8,8.7,14,263.7,36.1,19.4,34.3,37.8,48.1,2,4,India,Latehar,Jharkhand,23.75,84.5,Asia/Kolkata,8/29/23 10:45
1693000121,30,86,10.5,16.9,350,N,1010,29.83,0,0,62,50,31.7,89,4,2,7,4.9,7.9,223.6,58.7,6.9,9.8,16.2,21.5,2,2,India,Khunti,Jharkhand,23.08,85.28,Asia/Kolkata,8/29/23 10:45
1693000122,28.9,84,6.3,10.1,299,WNW,1007,29.72,0.1,0,54,84,30.4,86.7,10,6,6,7.4,11.9,220.3,67.2,4.7,11.3,24.4,32.2,2,3,India,Hazaribagh,Jharkhand,23.98,85.35,Asia/Kolkata,8/29/23 10:45
1693000123,32,89.6,9.4,15.1,270,W,1006,29.71,0,0,67,50,36.6,97.8,3,1,8,8.5,13.7,250.3,51.5,4.5,6.9,27,36.9,2,3,India,Chatra,Jharkhand,24.22,84.87,Asia/Kolkata,8/29/23 10:45
1693000124,30.6,87.1,7.4,11.9,288,WNW,1006,29.7,0,0,54,12,33,91.4,10,6,8,8.5,13.7,273.7,68.7,3.5,5.5,28,34.4,2,3,India,Kodarma,Jharkhand,24.43,85.52,Asia/Kolkata,8/29/23 10:45
1693000125,31.3,88.3,6.7,10.8,309,NW,1006,29.69,0,0,52,16,33.9,93,10,6,8,7.8,12.6,240.3,77.3,6.8,14.8,47.4,57.4,3,5,India,Giridih,Jharkhand,24.18,86.3,Asia/Kolkata,8/29/23 10:45
1693000126,28,82.4,2.2,3.6,342,NNW,1007,29.74,0,0,54,22,29.2,84.6,10,6,7,2.5,4,205.3,57.9,4.2,8.5,16.4,23,2,2,India,Lohardaga,Jharkhand,23.43,84.68,Asia/Kolkata,8/29/23 10:45
1693000127,32.2,90,6,9.7,282,WNW,1005,29.66,0,0,56,17,36.5,97.7,10,6,8,7.6,12.2,467.3,111.6,2.6,9.2,64.6,76.4,3,8,India,Sahibganj,Jharkhand,25.25,87.65,Asia/Kolkata,8/29/23 10:45
1693000128,32.9,91.2,6.5,10.4,306,NW,1005,29.67,0,0,52,12,37.1,98.8,10,6,8,7.4,11.9,380.5,101.6,2.9,6.7,46.5,58.7,3,5,India,Godda,Jharkhand,24.83,87.22,Asia/Kolkata,8/29/23 10:45
1693000129,32.5,90.5,5.4,8.6,326,NNW,1005,29.68,0,0,47,14,35.1,95.2,10,6,8,6.3,10.1,267,69.4,11,23.6,66.1,78.1,4,9,India,Dhanbad,Jharkhand,23.8,86.45,Asia/Kolkata,8/29/23 10:45
1693000130,32.8,91,6.7,10.8,335,NNW,1005,29.67,0,0,51,14,36.8,98.2,10,6,8,7.8,12.6,240.3,78.7,1,1.7,20.5,30.1,2,2,India,Dumka,Jharkhand,24.27,87.25,Asia/Kolkata,8/29/23 10:45
1693000131,31.6,88.9,5.6,9,324,NW,1006,29.69,0,0,51,13,34.4,93.9,10,6,8,6.5,10.4,220.3,67.2,8.7,15.7,27.4,35.2,2,3,India,Bokaro,Jharkhand,23.78,85.97,Asia/Kolkata,8/29/23 10:45
1693000132,31.5,88.7,6.7,10.8,316,NW,1005,29.68,0,0,52,13,34.4,93.9,10,6,8,7.8,12.6,260.4,80.8,1.5,4.8,34.7,44.8,2,3,India,Deoghar,Jharkhand,24.48,86.7,Asia/Kolkata,8/29/23 10:45
1693000133,28.9,84,2.2,3.6,33,NNE,1007,29.73,0,0,53,20,30.3,86.5,10,6,7,2.7,4.3,207,60.8,2.6,6.4,13.4,18.1,1,2,India,Gumla,Chhattisgarh,23.05,84.55,Asia/Kolkata,8/29/23 10:45
1693000134,30,86,10.5,16.9,350,N,1010,29.83,0,0,62,50,31.7,89,4,2,7,4.9,7.9,223.6,58.7,6.9,9.8,16.2,21.5,2,2,India,Ramgarh,Jharkhand,23.63,85.52,Asia/Kolkata,8/29/23 10:45
1693000135,28,82.4,9.2,14.8,279,W,1007,29.72,0,0,64,11,30.2,86.4,10,6,7,11.6,18.7,260.4,60.8,4.9,13,21.3,32.6,2,2,India,Garhwa,Uttar Pradesh,24.73,83.22,Asia/Kolkata,8/29/23 10:45
1693000136,30,86,10.5,16.9,350,N,1010,29.83,0,0,62,50,31.7,89.1,4,2,7,5.4,8.6,223.6,58.7,6.9,9.8,16.2,21.5,2,2,India,Ranchi,Jharkhand,23.35,85.33,Asia/Kolkata,8/29/23 10:45
1693000137,34,93.2,8.1,13,290,WNW,1004,29.65,0,0,71,50,39.6,103.2,5,3,8,8.3,13.3,333.8,70.1,4.4,5.7,24.7,27.8,2,3,India,Arwal,Bihar,25.25,84.68,Asia/Kolkata,8/29/23 10:45
1693000138,33.2,91.8,7.2,11.5,284,WNW,1004,29.66,0,0,52,16,37.9,100.2,10,6,8,8.3,13.3,460.6,113,3.8,10.5,61.1,72.2,3,8,India,Bhagalpur,Bihar,25.25,87,Asia/Kolkata,8/29/23 10:45
1693000139,32.6,90.7,4.7,7.6,261,W,1004,29.65,0,0,55,11,37.4,99.3,10,6,8,5.6,9,600.8,123,2.4,10.3,94.3,108.4,4,10,India,Purnia,Bihar,25.78,87.47,Asia/Kolkata,8/29/23 10:45
1693000140,32.8,91,5.4,8.6,272,W,1004,29.65,0,0,57,20,38.2,100.8,10,6,8,6.3,10.1,514,113,2.3,7.9,71.9,81,4,10,India,Kishanganj,West Bengal,26.12,87.93,Asia/Kolkata,8/29/23 10:45
1693000141,32,89.6,9.4,15.1,270,W,1006,29.71,0,0,67,50,34.8,94.7,3,1,8,9.6,15.5,350.5,65.8,5.1,5.9,26.4,32.4,2,3,India,Gaya,Bihar,24.78,85,Asia/Kolkata,8/29/23 10:45
1693000142,32.9,91.2,6.5,10.4,306,NW,1005,29.67,0,0,52,12,37.1,98.8,10,6,8,7.4,11.9,380.5,101.6,2.9,6.7,46.5,58.7,3,5,India,Banka,Bihar,24.88,86.92,Asia/Kolkata,8/29/23 10:45
1693000143,26.6,79.9,10.7,17.3,290,WNW,1010,29.83,0,0,62,50,28.1,82.6,10,6,7,12.3,19.8,188.6,22.5,3.5,6.7,7.2,8.9,1,1,India,Aurangabad,Maharashtra,19.88,75.33,Asia/Kolkata,8/29/23 10:45
1693000144,33.2,91.8,8.3,13.3,263,W,1005,29.67,0,0,50,20,37.2,99,10,6,8,9.6,15.5,363.8,80.8,4.4,5.7,27.1,31.1,2,3,India,Nawada,Bihar,24.88,85.53,Asia/Kolkata,8/29/23 10:45
1693000145,32.1,89.8,2.9,4.7,253,WSW,1004,29.65,0,0,60,15,37.5,99.5,10,6,8,3.4,5.4,397.2,105.9,1.2,3.1,49,55.1,3,6,India,Araria,Bihar,26.15,87.52,Asia/Kolkata,8/29/23 10:45
1693000146,32.5,90.5,5.6,9,257,WSW,1004,29.65,0,0,56,17,37.3,99.1,10,6,8,6.5,10.4,383.9,74.4,6.6,5.7,24.4,30,2,3,India,Muzaffarpur,Bihar,26.12,85.4,Asia/Kolkata,8/29/23 10:45
1693000147,31.3,88.3,6.7,10.8,309,NW,1006,29.69,0,0,52,16,33.9,93,10,6,8,7.8,12.6,240.3,77.3,6.8,14.8,47.4,57.4,3,5,India,Saran,Bihar,24.48,86.3,Asia/Kolkata,8/29/23 10:45
1693000148,22.8,73,4.5,7.2,119,ESE,1010,29.83,0,0,45,6,24.5,76.1,10,6,6,5.1,8.3,327.1,82.3,0.5,0.4,6.3,7.8,1,1,India,Sheikhpura,Jammu and Kashmir,34.33,74.23,Asia/Kolkata,8/29/23 10:45
1693000149,32.9,91.2,5.6,9,275,W,1004,29.66,0.1,0,54,89,37.6,99.7,10,6,7,6.9,11.2,480.7,124.5,3.4,8.9,64.5,75.3,3,8,India,Saharsa,Bihar,25.88,86.6,Asia/Kolkata,8/29/23 10:45
1693000150,31.9,89.4,6.5,10.4,261,W,1004,29.65,0.6,0.02,59,76,36.8,98.2,9,5,7,10.7,17.3,423.9,60.1,5.7,5.8,17.8,21.6,2,2,India,Gopalganj,Bihar,26.47,84.43,Asia/Kolkata,8/29/23 10:45
1693000151,32.7,90.9,8.1,13,258,WSW,1004,29.66,0.1,0,56,83,37.7,99.9,10,6,7,10.1,16.2,407.2,69.4,5.2,8.2,19,22.8,2,2,India,Siwan,Bihar,26.22,84.37,Asia/Kolkata,8/29/23 10:45
1693000152,32.3,90.1,3.4,5.4,256,WSW,1004,29.65,0.1,0,58,81,37.2,99,10,6,7,4,6.5,640.9,58.7,9.3,9.1,55.1,63.7,3,7,India,Sheohar,Bihar,26.52,85.3,Asia/Kolkata,8/29/23 10:45
1693000153,32.5,90.5,9.6,15.5,262,W,1005,29.67,0,0,53,18,36.6,97.9,10,6,8,11.2,18,330.5,101.6,2.5,7.5,39.7,48.2,2,4,India,Buxar,Bihar,25.58,83.98,Asia/Kolkata,8/29/23 10:45
1693000154,32.4,90.3,4.9,7.9,265,W,1004,29.66,0.4,0.02,54,86,36.6,97.9,9,5,7,7.2,11.5,567.4,57.2,13.5,16.9,52.6,63.4,3,6,India,Madhubani,Bihar,26.37,86.08,Asia/Kolkata,8/29/23 10:45
1693000155,32.9,91.2,5.6,9,275,W,1004,29.66,0.1,0,54,89,37.6,99.7,10,6,7,6.9,11.2,480.7,124.5,3.4,8.9,64.5,75.3,3,8,India,Supaul,Bihar,26.12,86.6,Asia/Kolkata,8/29/23 10:45
1693000156,34,93.2,8.1,13,290,WNW,1004,29.65,0,0,71,50,39.2,102.5,5,3,8,8.7,14,337.1,64.4,5.8,6,18.9,21.8,2,2,India,Patna,Bihar,25.6,85.12,Asia/Kolkata,8/29/23 10:45
1693000157,32,89.6,4.3,6.8,270,W,1007,29.74,0,0,67,50,34.7,94.4,4,2,8,4.9,7.9,310.4,98.7,2.6,14.2,65.7,74.5,4,9,India,Bhojpur,Orissa,21.65,84.4,Asia/Kolkata,8/29/23 10:45
1693000158,32.4,90.3,5.4,8.6,261,W,1004,29.66,0.2,0.01,56,81,36.9,98.4,9,5,7,7.2,11.5,474,62.9,13.2,17.9,39.6,47.5,2,4,India,Darbhanga,Bihar,26.17,85.9,Asia/Kolkata,8/29/23 10:45
1693000159,32.8,91,6.7,10.8,255,WSW,1004,29.66,0,0,54,18,37.4,99.3,10,6,8,7.8,12.6,427.3,69.4,7.7,9.7,29.4,35.8,2,3,India,Samastipur,Bihar,25.85,85.78,Asia/Kolkata,8/29/23 10:45
1693000160,32.2,90,9.4,15.1,284,WNW,1005,29.69,0,0,52,15,35.8,96.4,10,6,8,10.7,17.3,417.2,44.7,5,3.7,28.7,37.5,2,3,India,Bhabua,Bihar,25.05,83.62,Asia/Kolkata,8/29/23 10:45
1693000161,32.9,91.2,7.4,11.9,270,W,1005,29.66,0,0,52,10,37.2,99,10,6,8,8.5,13.7,460.6,105.9,6.9,15.5,53.3,63,3,6,India,Khagaria,Bihar,25.5,86.48,Asia/Kolkata,8/29/23 10:45
1693000162,33.1,91.6,7.4,11.9,270,W,1005,29.66,0,0,52,10,37.5,99.5,10,6,8,8.5,13.7,460.6,105.9,6.9,15.5,53.3,63,3,6,India,Munger,Bihar,25.38,86.47,Asia/Kolkata,8/29/23 10:45
1693000163,32.3,90.1,3.4,5.4,256,WSW,1004,29.65,0.1,0,58,81,37.2,99,10,6,7,4,6.5,640.9,58.7,9.3,9.1,55.1,63.7,3,7,India,Sitamarhi,Bihar,26.6,85.48,Asia/Kolkata,8/29/23 10:45
1693000164,33.2,91.8,7.6,12.2,265,W,1005,29.66,0,0,52,13,37.6,99.7,10,6,8,8.7,14,460.6,80.8,7.1,12.2,40.7,48.4,3,4,India,Lakhisarai,Bihar,25.18,86.08,Asia/Kolkata,8/29/23 10:45
1693000165,32.5,90.5,8.1,13,281,WNW,1005,29.68,0,0,53,11,36.7,98.1,10,6,8,9.2,14.8,377.2,86.6,3,4.3,38.6,48.3,2,4,India,Jamui,Bihar,24.92,86.22,Asia/Kolkata,8/29/23 10:45
1693000166,33.2,91.8,7.6,12.2,265,W,1005,29.66,0,0,52,12,37.6,99.7,10,6,8,8.7,14,460.6,80.8,7.1,12.2,40.7,48.4,3,4,India,Begusarai,Bihar,25.42,86.13,Asia/Kolkata,8/29/23 10:45
1693000167,33,91.4,5.4,8.6,273,W,1004,29.66,0,0,54,14,37.9,100.2,10,6,8,6.3,10.1,540.7,124.5,2.6,9.1,83,95.8,4,10,India,Katihar,Bihar,25.53,87.58,Asia/Kolkata,8/29/23 10:45
1693000168,31,87.8,6.9,11.2,270,W,1006,29.71,0,0,63,0,31.6,88.9,5,3,8,11.2,18,327.1,78.7,5.7,8.2,28.6,115.8,2,3,India,Gurgaon,Haryana,28.47,77.03,Asia/Kolkata,8/29/23 10:45
1693000169,30.5,86.9,4,6.5,318,NW,1005,29.67,0,0,62,10,34.4,93.9,10,6,8,4.7,7.6,640.9,147.3,10.5,57.7,153.3,180.4,5,10,India,Yamunanagar,Haryana,30.1,77.28,Asia/Kolkata,8/29/23 10:45
1693000170,33,91.4,8.5,13.7,295,WNW,1005,29.67,0,0,46,9,35.8,96.4,10,6,8,9.8,15.8,270.4,75.8,3.5,1.7,23.8,101.2,2,2,India,Palwal,Haryana,28.15,77.33,Asia/Kolkata,8/29/23 10:45
1693000171,31,87.8,6.9,11.2,270,W,1006,29.71,0,0,63,0,31.7,89,5,3,8,10.7,17.3,253.7,71.5,2.2,2,25.4,114.6,2,3,India,Jhajjar,Haryana,28.62,76.65,Asia/Kolkata,8/29/23 10:45
1693000172,34,93.2,9.2,14.8,274,W,1005,29.67,0,0,42,6,36.5,97.7,10,6,8,10.5,16.9,207,68,1.4,2.3,34.2,164.7,2,3,India,Bhiwani,Haryana,28.78,76.13,Asia/Kolkata,8/29/23 10:45
1693000173,33.7,92.7,7.4,11.9,303,WNW,1005,29.67,0,0,45,6,36.7,98.1,10,6,8,8.5,13.7,253.7,70.1,2.2,3.9,34.4,139.3,2,3,India,Kaithal,Haryana,29.8,76.38,Asia/Kolkata,8/29/23 10:45
1693000174,31,87.8,6.9,11.2,270,W,1006,29.71,0,0,63,0,32.3,90.2,5,3,8,10.7,17.3,263.7,73.7,2.4,2.3,25.5,106.2,2,3,India,Sonipat,Haryana,28.98,77.02,Asia/Kolkata,8/29/23 10:45
1693000175,32.5,90.5,6.7,10.8,306,NW,1005,29.67,0,0,52,8,36.3,97.3,10,6,8,7.8,12.6,587.5,98.7,6.4,4.5,66.1,128.5,4,9,India,Karnal,Haryana,29.68,76.98,Asia/Kolkata,8/29/23 10:45
1693000176,34.3,93.7,8.5,13.7,287,WNW,1005,29.67,0,0,41,6,37,98.6,10,6,8,9.8,15.8,230.3,68.7,2,3.4,33.9,148.5,2,3,India,Jind,Haryana,29.32,76.32,Asia/Kolkata,8/29/23 10:45
1693000177,33.1,91.6,8.9,14.4,302,WNW,1005,29.67,0,0,47,6,36.2,97.2,10,6,8,10.3,16.6,277,73,3.6,2.8,27.1,104.8,2,3,India,Panipat,Haryana,29.39,76.97,Asia/Kolkata,8/29/23 10:45
1693000178,33.2,91.8,8.3,13.3,299,WNW,1005,29.68,0,0,43,8,35.5,95.9,10,6,8,9.6,15.5,233.7,71.5,1.8,1.4,27.7,134.9,2,3,India,Mahendragarh,Haryana,28.28,76.15,Asia/Kolkata,8/29/23 10:45
1693000179,35.1,95.2,8.7,14,259,W,1004,29.66,0,0,39,5,37.7,99.9,10,6,9,10.1,16.2,203.6,60.1,1.6,3.6,33.4,151.2,2,3,India,Fatehabad,Haryana,29.52,75.45,Asia/Kolkata,8/29/23 10:45
1693000180,31,87.8,6.9,11.2,270,W,1006,29.71,0,0,63,0,31.5,88.7,5,3,8,10.7,17.3,600.8,75.1,18.7,32.4,41.2,128.1,3,4,India,Faridabad,Haryana,28.43,77.32,Asia/Kolkata,8/29/23 10:45
1693000181,35.1,95.2,9.6,15.5,248,WSW,1004,29.65,0,0,39,5,37.7,99.9,10,6,9,11.2,18,201.9,58.7,2.1,5.3,32.6,145.7,2,3,India,Sirsa,Haryana,29.53,75.02,Asia/Kolkata,8/29/23 10:45
1693000182,34.7,94.5,10.1,16.2,262,W,1004,29.66,0,0,40,5,37.4,99.3,10,6,8,11.6,18.7,196.9,61.5,1.4,3.5,32.5,145.1,2,3,India,Hisar,Haryana,29.17,75.72,Asia/Kolkata,8/29/23 10:45
1693000183,33.1,91.6,8.3,13.3,299,WNW,1005,29.68,0,0,44,8,35.5,95.9,10,6,8,9.6,15.5,237,70.1,2.1,1.3,28.4,141.3,2,3,India,Rewari,Haryana,28.18,76.62,Asia/Kolkata,8/29/23 10:45
1693000184,33.9,93,8.5,13.7,279,W,1005,29.67,0,0,42,6,36.5,97.7,10,6,8,9.8,15.8,230.3,67.2,1.8,1.9,29.2,134.6,2,3,India,Rohtak,Haryana,28.9,76.57,Asia/Kolkata,8/29/23 10:45
1693000185,31.5,88.7,5.6,9,321,NW,1005,29.67,0,0,56,10,35.1,95.2,10,6,8,6.5,10.4,741,123,3.9,11.6,121.1,152.7,4,10,India,Ambala,Haryana,30.38,76.78,Asia/Kolkata,8/29/23 10:45
1693000186,30.1,86.2,5.4,8.6,328,NNW,1006,29.69,0,0,56,11,32.7,90.9,10,6,8,6.3,10.1,841.1,151.6,7.8,26.9,140.2,159.9,4,10,India,Chandigarh,Chandigarh,30.74,76.79,Asia/Kolkata,8/29/23 10:45
1693000187,27.4,81.3,2.2,3.6,256,WSW,1010,29.83,0.1,0,73,71,30.2,86.4,10,6,6,2.2,3.6,247,25,4.1,2.8,4.9,6.1,1,1,India,Goa,Goa,15.4,73.8,Asia/Kolkata,8/29/23 10:45
1693000188,27.8,82,22.8,36.7,259,W,1009,29.8,0.3,0.01,80,70,31.8,89.2,10,6,6,31.5,50.8,233.7,22.9,0.4,0.4,3.4,6,1,1,India,Arong,Andaman and Nicobar Islands,9.17,92.72,Asia/Kolkata,8/29/23 10:45
1693000189,29,84.2,3.8,6.1,293,WNW,1007,29.73,0,0,54,11,30.6,87.1,10,6,7,4.5,7.2,233.7,72.2,0.7,2.2,16.1,18.5,2,2,India,Siang,Chhattisgarh,22.6,83.05,Asia/Kolkata,8/29/23 10:45
1693000190,32,89.6,11,17.6,313,NW,1009,29.78,0,0,53,30,35.5,95.9,10,6,8,12.5,20.2,181.9,31.5,1.1,0.5,2,3.8,1,1,India,Upper Tirupati,Andhra Pradesh,13.68,79.35,Asia/Kolkata,8/29/23 10:45
1693000191,12,53.6,6.7,10.8,220,SW,1009,29.8,0.1,0,72,77,11,51.8,10,6,3,11.2,18,198.6,80.8,0.2,0,3,3.4,1,1,India,Tawang,Arunachal Pradesh,27.58,91.87,Asia/Kolkata,8/29/23 10:45
1693000192,30.9,87.6,2.2,3.6,82,E,1004,29.65,0.1,0,69,73,36.6,97.9,10,6,7,2.7,4.3,507.4,86.6,2.3,2.6,54.2,59.7,3,7,India,Goalpara,Assam,26.17,90.62,Asia/Kolkata,8/29/23 10:45
1693000193,30,86,9.4,15.1,10,N,1005,29.68,0,0,79,75,34.2,93.6,4,2,8,4.5,7.2,614.2,107.3,4.6,8.8,38.7,42.4,2,4,India,Nalbari,Assam,26.42,91.43,Asia/Kolkata,8/29/23 10:45
1693000194,31.8,89.2,2.5,4,234,SW,1004,29.65,0.1,0,63,89,37.6,99.7,10,6,7,2.9,4.7,560.8,75.8,3,2.8,66.9,74,4,9,India,Dhubri,Assam,26.03,89.97,Asia/Kolkata,8/29/23 10:45
1693000195,32,89.6,2.2,3.6,187,S,1003,29.62,0,0,66,25,38.8,101.8,10,6,8,2,3.2,467.3,42.9,3,3,20.6,22.4,2,2,India,Karimganj,Assam,24.87,92.35,Asia/Dhaka,8/29/23 11:15
1693000196,30,86,3.8,6.1,20,NNE,1005,29.68,0.6,0.02,75,75,38.4,101,5,3,6,4,6.5,340.5,53.6,0.5,0.5,3.2,3.8,1,1,India,Tinsukia,Assam,27.5,95.37,Asia/Kolkata,8/29/23 10:45
1693000197,28.9,84,2.2,3.6,179,S,1004,29.65,0.1,0,75,88,33.4,92.1,10,6,6,2.7,4.3,433.9,36.5,2.2,1.9,13.9,15.4,1,2,India,Hailakandi,Assam,24.68,92.57,Asia/Kolkata,8/29/23 10:45
1693000198,30,86,3.8,6.1,20,NNE,1005,29.68,0.3,0.01,75,75,38,100.3,5,3,6,5.4,8.6,377.2,45.8,1,0.6,3.9,4.3,1,1,India,Dhemaji,Assam,27.48,94.58,Asia/Kolkata,8/29/23 10:45
1693000199,31.9,89.4,4.5,7.2,270,W,1004,29.65,0.4,0.02,56,86,36.1,97,9,5,7,6.7,10.8,474,108.7,2.1,8.1,77.2,110,4,10,India,Lakhimpur,Uttar Pradesh,27.95,80.77,Asia/Kolkata,8/29/23 10:45
1693000200,30.9,87.6,2.2,3.6,82,E,1004,29.65,0.1,0,69,73,36.6,97.9,10,6,7,2.7,4.3,507.4,86.6,2.3,2.6,54.2,59.7,3,7,India,Bongaigaon,Assam,26.47,90.57,Asia/Kolkata,8/29/23 10:45
1693000201,24.4,75.9,4.3,6.8,198,SSW,1007,29.75,0,0,73,32,26.1,79,10,6,6,4.9,7.9,417.2,83,0.3,1.2,32.7,35.4,2,3,India,Baksa Duar,West Bengal,26.75,89.58,Asia/Kolkata,8/29/23 10:45
1693000202,28.7,83.7,2.2,3.6,229,SW,1010,29.83,0,0,72,82,32.5,90.5,10,6,6,2.2,3.6,200.3,22.4,1.3,0.5,3.7,4.5,1,1,India,Nagaon,Maharashtra,17.47,73.62,Asia/Kolkata,8/29/23 10:45
1693000203,28.8,83.8,3.6,5.8,48,NE,1005,29.67,0.2,0.01,78,81,33.8,92.8,10,6,6,4.7,7.6,594.1,59.4,3.6,1.6,16.8,18.6,2,2,India,Darrang,Assam,26.63,92.8,Asia/Kolkata,8/29/23 10:45
1693000204,30,86,3.8,6.1,20,NNE,1005,29.68,0.3,0.01,75,75,38,100.3,5,3,6,5.4,8.6,377.2,45.8,1,0.6,3.9,4.3,1,1,India,Dibrugarh,Assam,27.48,94.9,Asia/Kolkata,8/29/23 10:45
1693000205,30.9,87.6,2.2,3.6,82,E,1004,29.65,0.1,0,69,73,36.6,97.9,10,6,7,2.7,4.3,507.4,86.6,2.3,2.6,54.2,59.7,3,7,India,Barpeta,Assam,26.32,91,Asia/Kolkata,8/29/23 10:45
1693000206,29.2,84.6,4.9,7.9,91,E,1005,29.66,0.1,0,74,85,34,93.2,10,6,6,6,9.7,1014.7,37.2,28.1,6.6,38.6,50.5,2,4,India,Udalguri,Assam,26.77,92.13,Asia/Kolkata,8/29/23 10:45
1693000207,29,84.2,2.5,4,2,N,1005,29.67,0.1,0,75,76,33.7,92.7,10,6,6,2.9,4.7,507.4,48.6,2.5,1.3,8.4,9.9,1,1,India,Golaghat,Assam,26.52,93.97,Asia/Kolkata,8/29/23 10:45
